id, x, y, freq, label
1989, -12.034339, 27.396591, 22, candidates
1990, -16.502649, -13.091490, 24, proof
1991, 12.020348, 46.379711, 20, meredith
1992, -0.785369, 28.038361, 24, geographic
1993, -18.877121, -12.973214, 24, passing
1994, -14.398531, 20.879822, 22, lyon
1995, -2.948870, 37.047554, 24, pressure
1996, 3.781276, 38.884975, 22, panel
1997, -17.564711, -2.559297, 24, store
1998, -12.278925, -12.835367, 22, appropriate
1999, -7.313244, -3.759154, 22, placed
2000, -9.868160, 11.973872, 24, confronting
2001, -12.733959, 9.787385, 24, educate
2002, -8.138086, -3.954490, 0, ces
2003, -37.974960, -19.649639, 22, eye
2004, -19.984768, -8.847491, 24, bers
2005, -12.535262, 10.271297, 24, cindy
2006, -13.813923, 6.830506, 22, friedan
2007, -7.529524, 41.735603, 24, neighbors
2008, 1.870166, 31.776533, 24, goes
2009, -23.591736, -4.681636, 24, arguing
2010, -8.089456, 18.134607, 22, sale
2011, -16.087904, 30.912893, 24, receiving
2012, -3.313760, 10.461276, 24, bokern
2013, -12.078118, -14.475153, 24, express
2014, 19.066587, 28.821625, 2, ex
2015, -3.303976, 3.784156, 24, boeing
2016, -5.062334, 2.567930, 24, comment
2017, 2.582188, 34.245049, 24, harborview
2018, -8.480705, 50.859768, 24, prologue
2019, -5.292005, -2.516497, 24, banned
2020, -1.804801, 10.133195, 24, sons
2021, -9.552392, 47.660034, 24, wondered
2022, -6.985831, -1.573015, 24, bernardin
2023, -27.073240, -5.643331, 24, fully
2024, -10.990841, 4.421282, 24, creation
2025, -12.995135, -7.312507, 24, visited
2026, -13.526958, 26.402273, 24, floors
2027, -15.437020, 12.148445, 24, carrying
2028, -20.322605, 15.891908, 50, pm
2029, 1.195638, 35.153381, 12, related
2030, -40.579483, -14.833484, 24, caper
2031, 6.586811, 56.456390, 22, tough
2032, -4.183767, -7.410928, 22, purposes
2033, -27.501019, -19.622725, 24, ability
2034, -11.890052, 33.507572, 24, dinner
2035, -7.414630, 0.056740, 18, citizen
2036, -15.690716, -5.176910, 24, bright
2037, -30.031895, -18.940533, 24, hundreds
2038, 15.004624, 43.458172, 0, ective
2039, -9.333672, 52.035839, 22, pete
2040, -7.733569, 2.765744, 24, licenses
2041, -5.779932, 5.566938, 24, newly
2042, -16.887810, -8.142394, 12, shirt
2043, -5.864813, 24.952126, 24, hired
2044, -2.956452, -1.395368, 24, admitted
2045, -16.388414, -3.323691, 24, observed
2046, 21.366604, 43.590488, 22, enemy
2047, -17.380888, 12.119945, 24, orme
2048, 21.057198, 29.827839, 22, behnke
2049, -4.044086, -3.538746, 20, follow
2050, -6.942426, 3.064628, 20, range
2051, -13.188396, -1.554154, 22, prostitution
2052, -18.205523, 14.667942, 22, numerous
2053, -4.865718, 25.556141, 22, demonstration
2054, 35.184361, 22.968996, 22, geoff
2055, 9.086378, 35.858601, 22, reporting
2056, -13.607270, -7.850838, 22, port
2057, -16.875517, -16.212917, 22, metaphor
2058, 4.376647, 47.202450, 18, scs
2059, -8.542892, 23.427822, 22, parole
2060, -4.037997, 31.275080, 22, reality
2061, -6.253552, 30.000393, 22, delivered
2062, -10.136098, -4.103528, 22, strategies
2063, -15.324352, 14.304698, 22, vision
2064, -10.969102, 19.605349, 22, demands
2065, -2.903834, 42.879826, 22, points
2066, -16.155649, 34.846420, 22, persuade
2067, -12.123740, 5.238747, 22, morton
2068, -11.744890, 44.370392, 22, funeral
2069, -12.020606, 33.663910, 22, smoke
2070, -12.067280, 22.258076, 22, larger
2071, -3.638538, 16.486681, 12, mabon
2072, -7.159534, -2.773207, 22, developers
2073, -7.322964, 26.672623, 22, source
2074, -1.333592, 16.234991, 22, tive
2075, -1.424677, 10.301867, 18, eleven
2076, -12.465383, 10.149989, 22, voices
2077, -7.307617, 4.550961, 22, opposed
2078, -11.996008, 19.323807, 22, ads
2079, -7.772624, 32.311489, 22, responsibility
2080, 2.924741, 14.413279, 22, enforcement
2081, -19.269119, -10.722940, 22, dark
2082, -14.956820, 27.417120, 22, biggest
2083, -12.660612, -12.298703, 22, combined
2084, 23.923019, 31.511915, 22, mainstream
2085, 7.773788, 56.821621, 22, suspect
2086, -4.632012, 11.727977, 22, photographs
2087, -1.156744, 10.745691, 20, sailor
2088, 27.260170, 21.201849, 22, endorsed
2089, -12.247478, -6.151282, 20, loving
2090, -10.056590, 22.185619, 22, portrayed
2091, -5.869499, 44.213982, 22, counted
2092, -9.704162, 35.901741, 22, hostile
2093, -24.578152, -12.891597, 22, sim
2094, -14.011546, 20.469524, 22, humor
2095, -9.080364, 47.860218, 22, kill
2096, -3.729403, 14.873194, 22, copy
2097, -8.445800, 15.968382, 22, elections
2098, -19.341124, 12.907764, 22, casey
2099, -13.059704, 35.374966, 16, minute
2100, -19.475924, -6.513159, 22, ple
2101, -4.679167, 15.425649, 10, hiv
2102, -17.329178, 19.353262, 20, shooting
2103, -5.507187, 26.870729, 22, honor
2104, -11.903834, 2.683437, 20, ally
2105, -10.973168, 25.890158, 22, businessmen
2106, -7.159935, 12.615561, 16, victim
2107, -12.962020, 16.262102, 22, bureau
2108, -8.625189, 11.866498, 22, critics
2109, -9.541162, 10.587773, 22, drawn
2110, -1.217123, 0.573762, 22, justices
2111, -3.422498, 0.746857, 20, statements
2112, -6.241877, -6.352400, 26, fathers
2113, 7.214540, 40.804260, 22, parish
2114, -9.948958, 41.072273, 22, suburbs
2115, -13.495870, 12.678627, 22, sandy
2116, -16.052925, -9.305083, 24, taverns
2117, 8.934277, 36.669106, 22, picture
2118, -7.742037, -0.443591, 22, concluded
2119, -8.164842, -6.618314, 22, apart
2120, -2.225738, -2.156959, 22, procreation
2121, -29.043634, -15.503291, 22, natural
2122, -8.668324, -2.139413, 22, price
2123, -13.103436, 14.175900, 22, accounts
2124, -23.621433, -16.379539, 22, repeatedly
2125, -18.066957, 6.499040, 22, commu
2126, -22.230652, -10.501348, 22, eighteenth
2127, -15.488162, -13.201760, 10, nineteenth
2128, -0.324889, 32.066998, 22, philosophy
2129, -2.909291, 14.627584, 22, deputy
2130, -16.382895, 33.640007, 20, analysis
2131, -6.876467, 9.470758, 22, eric
2132, -6.430587, 0.756201, 18, spirit
2133, -2.503307, 40.637253, 20, symptoms
2134, -2.361787, 9.981293, 22, betty
2135, -9.483817, 23.757240, 22, respond
2136, -13.533224, -9.646571, 20, entertainment
2137, -21.132999, -2.967290, 22, green
2138, -6.981935, 40.750542, 14, twentieth
2139, -0.474263, 28.612844, 22, spaces
2140, -11.441121, 23.495956, 22, unusual
2141, -12.776744, 45.562435, 22, suit
2142, -11.153062, 12.212288, 22, entirely
2143, -1.695024, 24.601120, 20, piece
2144, 4.153020, 32.173256, 22, cars
2145, 0.625954, 32.559750, 22, expanded
2146, -24.452139, -14.413907, 20, actress
2147, -17.286415, 28.361485, 22, maintained
2148, -8.288830, -5.472196, 22, atlas
2149, -7.780088, -5.583438, 22, listen
2150, -14.265426, -10.858904, 22, lots
2151, 15.379189, 38.154713, 22, occur
2152, -17.137888, 28.474382, 22, sit
2153, -0.099477, 27.803799, 22, stan
2154, 5.382404, 58.083481, 20, landscape
2155, -5.467626, 5.514183, 22, possibility
2156, -16.294971, 19.025667, 20, column
2157, -1.734872, 17.963802, 22, lake
2158, -17.088037, 28.373154, 18, drop
2159, -4.376675, 32.439102, 22, prominent
2160, 0.342584, 35.761520, 22, statistics
2161, -6.320700, 30.062574, 22, highly
2162, -18.579845, -10.505485, 22, waited
2163, -15.675821, -1.107847, 22, puget
2164, -16.027769, -4.056864, 22, evangelical
2165, -5.007022, -2.017448, 18, theaters
2166, 19.870199, 38.924019, 22, riot
2167, -11.493188, 7.881242, 22, politically
2168, -10.672370, 36.161312, 22, viewed
2169, 1.957402, 57.051453, 22, joining
2170, -2.541754, 0.868056, 22, mad
2171, -26.530975, -15.642520, 18, rock
2172, -8.911242, 5.621520, 22, orga
2173, -0.206861, 14.161142, 22, edwards
2174, -29.335331, -8.876059, 22, edward
2175, -10.327665, 26.710743, 22, dick
2176, -20.092978, -4.724003, 14, duty
2177, -9.896173, 34.077610, 22, restaurant
2178, 21.047207, 26.130987, 22, paynter
2179, -7.561553, 9.308393, 18, sheldon
2180, -2.902282, 54.779831, 22, anonymous
2181, -3.307096, 34.317699, 22, establishments
2182, -2.723442, 49.133121, 22, consider
2183, -9.048512, 5.445002, 20, share
2184, -9.027252, -1.048175, 18, navy
2185, -12.548715, 30.472515, 22, condom
2186, -5.415347, 28.959223, 22, earliest
2187, -5.318481, 2.410892, 22, sang
2188, -9.172044, 25.079082, 22, hennigh
2189, -13.981008, 42.146751, 20, nearly
2190, 23.164185, -5.212545, 20, munity
2191, 4.443428, 33.131256, 20, headlines
2192, -16.276493, 18.635992, 22, noting
2193, -14.951654, 42.105068, 22, collected
2194, -10.282656, 28.605520, 22, remove
2195, -8.558711, 5.903731, 22, debates
2196, 10.256334, 37.829155, 22, timing
2197, -10.559938, 12.123531, 24, victims
2198, -4.051044, 0.513556, 22, winslow
2199, -8.432407, 50.808098, 22, judiciary
2200, -13.407961, 37.072121, 22, moralists
2201, -1.964040, 33.725910, 24, teens
2202, -10.780670, 14.748396, 20, bank
2203, -22.054363, -20.029272, 22, shall
2204, 25.574394, 36.137234, 22, attend
2205, -44.256336, -15.281211, 22, witnesses
2206, -8.197614, 25.354542, 0, ee
2207, -13.404242, 13.638956, 20, lane
2208, -11.975058, 44.572727, 22, institution
2209, -11.333111, 0.185114, 20, guard
2210, -22.596535, -19.823452, 22, immoral
2211, -15.611364, 33.355186, 22, continuing
2212, 15.543806, 31.180000, 22, deadly
2213, 11.898990, 38.780563, 22, manasse
2214, -12.602160, 37.577789, 22, replace
2215, -28.332977, -62.802929, 22, ibid
2216, -12.810446, -11.794448, 22, convinced
2217, 23.998526, 31.580601, 20, kopay
2218, -32.959206, -18.179665, 20, capitalism
2219, -0.198430, 12.820070, 22, opinion
2220, -0.525090, 11.283006, 20, indicate
2221, -10.479378, 3.295218, 20, thus
2222, -6.281314, 53.415264, 20, struck
2223, -6.258150, -4.401121, 20, minor
2224, 13.552423, 37.454311, 20, interviewed
2225, 11.862108, 42.871384, 20, prohibiting
2226, -7.201988, 25.650440, 18, zodiac
2227, -1.839814, 8.937681, 18, comments
2228, -8.795994, 16.189850, 18, publication
2229, -8.584820, 25.774452, 20, counsel
2230, -6.427845, 30.193670, 20, forward
2231, 0.066945, 32.294441, 20, supportive
2232, -8.147370, 31.139442, 20, conversations
2233, -1.629739, 24.599997, 20, chuck
2234, 19.456715, 36.829247, 20, proclaimed
2235, 22.887352, 58.496475, 20, claim
2236, 16.976336, 42.558720, 20, enjoy
2237, -15.090725, -5.695554, 20, brain
2238, -12.849673, 38.076881, 20, sell
2239, -2.612882, 40.610588, 20, jackie
2240, 24.244959, -9.393528, 20, scheduled
2241, -0.218247, 38.972328, 20, holm
2242, -9.888904, -2.508793, 20, nicholson
2243, -12.138460, 25.594553, 16, butch
2244, 17.327093, 41.985733, 2, consciousness
2245, -8.940433, 29.691462, 20, shut
2246, -23.148804, -6.483425, 20, chinook
2247, -11.646672, 21.065140, 18, socialists
2248, -5.191879, 37.418884, 20, opposite
2249, -9.798022, 37.573097, 20, participating
2250, -3.174336, 7.083776, 20, prisoners
2251, -18.878878, -12.534695, 20, river
2252, 8.302110, 45.092258, 20, causes
2253, -7.956693, 6.146258, 20, drinks
2254, -2.210127, 46.031097, 20, invited
2255, -0.117585, 8.349306, 20, lewd
2256, 6.652448, 49.038273, 20, husband
2257, -14.426667, -1.302719, 18, faith
2258, -13.882267, 43.426220, 20, listed
2259, 0.844714, 47.256950, 20, andrew
2260, -8.630589, -3.355191, 20, nearby
2261, -8.934702, 26.433725, 18, johanna
2262, -10.313735, 3.366863, 20, evil
2263, -32.475819, -14.952391, 20, het
2264, -11.377011, 35.317524, 20, handle
2265, -18.807083, 16.087267, 20, hannan
2266, -12.943468, 32.054478, 20, encountered
2267, 0.139315, 12.214631, 20, mentally
2268, -5.238119, 37.873032, 20, visiting
2269, 17.736107, 40.626850, 20, activism
2270, -29.152874, -10.898516, 20, van
2271, -7.504119, -5.432460, 20, alcohol
2272, 20.481518, 56.246151, 20, diagnoses
2273, -5.232390, 29.731968, 20, gorgons
2274, -19.325483, 14.924462, 20, mayerson
2275, 20.657778, 41.292419, 20, hidden
2276, -15.651416, 32.478821, 20, pulled
2277, -5.023498, 31.518898, 2, minded
2278, -5.006616, 7.255729, 20, contrast
2279, -5.671844, 35.920444, 16, temporarily
2280, 4.379321, 35.439667, 20, publicity
2281, -15.858832, -4.998384, 18, kucera
2282, -6.241588, -6.312895, 18, jean
2283, -11.532866, 23.826912, 20, linked
2284, 31.444942, 45.313381, 20, clients
2285, -10.169112, 14.573480, 20, energy
2286, 22.534019, 43.981678, 18, symbols
2287, -2.710231, 34.515144, 20, cancer
2288, -13.920081, 19.723734, 20, katherine
2289, -0.202559, 37.224323, 20, team
2290, -3.307659, 7.226180, 18, sued
2291, -9.535477, 52.136276, 20, penitentiary
2292, 16.157909, 48.951572, 20, refer
2293, -7.888167, 30.024828, 20, urging
2294, -13.595616, 18.725407, 4, bourne
2295, 6.139097, 56.869297, 18, title
2296, -17.771215, -9.668304, 18, yesler
2297, -5.525055, 27.960222, 18, identified
2298, -15.689753, -7.455790, 20, unless
2299, -11.236158, 15.424563, 20, larson
2300, -5.042116, 37.682114, 18, squad
2301, 21.069290, 41.926418, 20, exist
2302, 0.674931, 18.945316, 20, columbia
2303, -6.038436, 41.507744, 20, realized
2304, 31.950539, 29.086569, 20, clout
2305, 2.403148, 54.035572, 20, adult
2306, -25.168947, -17.238678, 20, naked
2307, -14.327321, 27.479195, 20, learning
2308, -6.479260, 30.859051, 20, truth
2309, 6.081668, 53.670265, 20, quietly
2310, 5.281504, 58.289429, 20, discourse
2311, -7.587354, -3.980487, 18, winthrop
2312, -9.914668, 15.010265, 20, makes
2313, -42.583992, -12.613214, 20, tax
2314, -6.978358, 16.967777, 20, daniels
2315, -8.711358, -3.795090, 20, mocambo
2316, -5.710194, 32.127987, 20, lic
2317, -4.386513, 25.841625, 20, announcement
2318, -7.227647, 28.988087, 16, finding
2319, -6.798043, 8.164761, 20, cost
2320, -5.504183, 35.231270, 16, sides
2321, -13.263144, -1.986039, 20, discharge
2322, -0.359892, 35.924206, 20, incident
2323, -9.507833, 24.813549, 20, determined
2324, -1.460714, 24.362957, 20, walks
2325, -2.966686, 9.441885, 20, noticed
2326, -10.930969, 12.027534, 20, stone
2327, 2.010675, 35.718452, 20, spots
2328, 0.799597, 18.887165, 20, eastern
2329, 0.485210, 37.571960, 18, idaho
2330, 12.723635, 35.709805, 20, turning
2331, 14.498862, 41.244568, 20, als
2332, 38.959343, 49.884140, 0, erence
2333, -14.263819, 32.908211, 20, kinds
2334, -18.638342, 16.994831, 0, seattletimes
2335, -2.632204, 39.884575, 20, poster
2336, 41.128147, 16.455307, 20, journey
2337, -17.013662, -10.528859, 16, worth
2338, -18.317516, -12.390667, 12, witt
2339, -0.620599, 6.558947, 20, intercourse
2340, 7.821856, 46.730549, 20, speakers
2341, 41.067280, 40.729851, 20, diagnosis
2342, 6.248815, 46.171249, 20, routine
2343, -8.945370, 30.765692, 20, multiple
2344, -26.935850, -15.735326, 20, gordon
2345, -5.101442, -0.003780, 20, touch
2346, 2.821171, 35.213535, 20, chris
2347, 6.572835, 42.016430, 20, brass
2348, -4.902589, -0.274299, 20, passionate
2349, -8.943692, -4.233825, 20, design
2350, 6.867301, 51.211449, 20, career
2351, -14.618810, 19.062891, 20, stephen
2352, -12.738346, 5.157146, 20, benefits
2353, 18.537357, 39.872574, 20, preferred
2354, 1.809756, 31.932037, 20, starting
2355, -1.285488, 46.042240, 20, forming
2356, 15.243460, 40.643585, 20, pointedly
2357, -9.868536, 20.997309, 0, cannot
2358, -3.567725, 9.522976, 20, truck
2359, -15.485798, 34.684593, 20, hire
2360, 4.086792, 37.544662, 20, corporate
2361, -0.350580, 9.279915, 20, democrats
2362, 2.206720, 12.834488, 20, adoption
2363, 3.948329, 40.837276, 20, amendment
2364, -1.968284, 7.749710, 20, crucial
2365, 20.456800, 34.513889, 20, entrepreneurs
2366, 2.301877, 55.938313, 20, lifestyle
2367, -16.444662, 30.464516, 20, gotten
2368, 7.272192, 42.117210, 20, occidental
2369, 8.882536, 40.757515, 20, commerce
2370, 29.856638, 40.721790, 16, guild
2371, 8.103346, 57.343658, 18, muggy
2372, -2.991642, 0.601304, 20, traveled
2373, -6.755873, 5.733625, 18, networks
2374, -12.710630, 37.776695, 20, clothes
2375, -20.472261, -9.124307, 18, practical
2376, -13.960194, 20.718653, 20, dispute
2377, -13.251444, 29.364801, 18, native
2378, -6.174159, 31.834648, 20, min
2379, 1.222422, 49.269222, 20, primary
2380, -29.457026, -15.180969, 18, psychology
2381, -0.151641, 8.455137, 18, attached
2382, -11.539783, 36.490799, 20, pieces
2383, -0.730577, 38.040493, 20, ned
2384, -0.909156, 10.535047, 20, rush
2385, -2.765915, 32.633858, 20, raids
2386, 26.723663, 5.889010, 20, wn
2387, -1.837714, -1.531144, 20, involving
2388, -5.468433, 2.809454, 20, infections
2389, -12.568769, 28.420692, 18, understood
2390, -14.945147, 33.270142, 18, rhetorical
2391, -10.215894, 28.380661, 16, abuse
2392, -13.702626, 37.754391, 20, drunk
2393, -13.619499, -1.978421, 20, attempted
2394, -2.982666, 35.880787, 20, establish
2395, -9.815082, 26.507099, 18, saga
2396, -9.310494, 9.912858, 20, clergy
2397, 46.172825, 36.022541, 20, laughed
2398, 22.250244, 43.943027, 20, worried
2399, -3.317132, 39.559212, 20, posters
2400, -8.583369, 33.607574, 20, belong
2401, 32.691383, 35.676502, 20, prostitutes
2402, -4.081884, -7.158751, 20, quiet
2403, -13.031020, 38.609180, 20, montana
2404, -12.066927, 38.799545, 18, teachings
2405, -25.742895, -17.184151, 18, rosenstein
2406, -5.431283, 38.611313, 14, brother
2407, -8.016421, 26.646297, 18, ward
2408, -18.999567, -7.055376, 18, russell
2409, 39.982918, 44.114548, 18, innocent
2410, 2.420411, 44.738190, 18, depart
2411, 1.381558, 38.737465, 16, recommended
2412, 0.791642, 19.172291, 18, mscua
2413, 0.116711, 42.589676, 18, checked
2414, -8.694846, 27.409521, 18, treating
2415, 4.554674, 30.882154, 18, th
2416, -17.881676, -5.857443, 18, referring
2417, -9.500780, 26.998590, 18, kids
2418, -12.337021, 36.562885, 18, questioned
2419, 49.190750, 30.038137, 18, rev
2420, -7.858849, -5.499211, 16, unit
2421, -10.843853, 35.763702, 20, programs
2422, 38.890987, 45.600105, 18, stirrings
2423, 14.892797, 37.792706, 18, emerging
2424, -5.398577, 27.795828, 18, transfer
2425, 11.353069, 50.944355, 18, encourage
2426, 22.282022, 52.710865, 18, ultimately
2427, -3.600511, 0.360072, 18, reminded
2428, -0.581513, 10.393431, 18, blame
2429, -18.134504, -12.154444, 18, bay
2430, 58.883980, -9.341282, 18, discover
2431, 1.763866, 55.209274, 18, broken
2432, -8.189318, 13.524920, 8, youtube
2433, 12.886866, 52.481731, 0, ender
2434, 21.131525, 43.137009, 16, dramatically
2435, -12.561481, 33.413624, 18, smiling
2436, -3.032003, 48.060165, 18, earned
2437, 0.620822, 17.519905, 16, wash
2438, -8.858720, 20.256758, 18, excluded
2439, 18.816366, 41.313496, 18, dykes
2440, -10.663382, 38.862888, 18, overlooking
2441, -4.057453, 5.720414, 16, males
2442, -9.767363, 20.363430, 18, ships
2443, -7.844957, 37.858513, 18, search
2444, 5.057277, 35.047146, 18, praised
2445, -9.306182, 29.764229, 16, fallen
2446, 3.429737, 41.197708, 18, arguments
2447, -14.796647, -11.682052, 18, eating
2448, 11.347171, 54.804131, 18, drawing
2449, -3.730659, 34.877827, 18, increased
2450, -9.433667, 16.896128, 18, tamara
2451, -15.556220, 18.837633, 18, stranger
2452, -7.152904, -5.782257, 16, monogamous
